lat,lon,source_type,record_count
-46.0,-41.0,INTERNAL,3
23.0,-68.0,REGIONAL,3
26.0,-124.0,EXTERNAL,3
15.0,-135.0,EXTERNAL,3
53.0,-74.0,EXTERNAL,3
32.0,75.0,REGIONAL,3
16.0,17.0,EXTERNAL,3
83.0,-62.0,REGIONAL,3
-13.0,-163.0,EXTERNAL,3
36.0,12.0,REGIONAL,3
-47.0,99.0,EXTERNAL,3
42.0,60.0,INTERNAL,3
-12.0,34.0,REGIONAL,3
-44.0,-173.0,EXTERNAL,3
42.0,-24.0,EXTERNAL,3
-55.0,122.0,EXTERNAL,3
0.0,-109.0,REGIONAL,3
24.0,-32.0,EXTERNAL,3
2.0,-7.0,INTERNAL,3
74.0,135.0,EXTERNAL,3
-46.0,145.0,INTERNAL,3
71.0,-124.0,REGIONAL,3
-15.0,-28.0,EXTERNAL,3
-6.0,-10.0,EXTERNAL,3
-47.0,-159.0,EXTERNAL,3
-34.0,-52.0,EXTERNAL,3
-26.0,-1.0,EXTERNAL,3
14.0,105.0,REGIONAL,3
-60.0,-19.0,EXTERNAL,3
66.0,-142.0,REGIONAL,3
-65.0,-29.0,EXTERNAL,3
-10.0,-151.0,EXTERNAL,3
6.0,83.0,EXTERNAL,3
-4.0,-71.0,EXTERNAL,3
51.0,-60.0,REGIONAL,3
-39.0,-27.0,EXTERNAL,3
42.0,-34.0,REGIONAL,3
-18.0,165.0,EXTERNAL,3
-15.0,-38.0,INTERNAL,3
-13.0,112.0,EXTERNAL,3
5.0,-93.0,EXTERNAL,3
73.0,42.0,EXTERNAL,3
24.0,-36.0,EXTERNAL,3
72.0,142.0,INTERNAL,3
14.0,68.0,EXTERNAL,3
31.0,83.0,EXTERNAL,3
9.0,167.0,REGIONAL,3
44.0,-125.0,REGIONAL,3
-1.0,41.0,EXTERNAL,3
-4.0,-94.0,REGIONAL,3
39.0,102.0,EXTERNAL,3
-71.0,-150.0,EXTERNAL,3
49.0,53.0,EXTERNAL,3
-22.0,-174.0,REGIONAL,3
-51.0,122.0,EXTERNAL,3
-41.0,-68.0,INTERNAL,3
5.0,3.0,REGIONAL,3
77.0,-67.0,REGIONAL,3
-8.0,-91.0,EXTERNAL,3
71.0,-80.0,EXTERNAL,3
-17.0,-148.0,INTERNAL,3
73.0,-92.0,EXTERNAL,3
46.0,-176.0,EXTERNAL,3
77.0,-117.0,REGIONAL,3
30.0,11.0,EXTERNAL,3
3.0,130.0,EXTERNAL,3
-19.0,-89.0,EXTERNAL,3
27.0,-122.0,EXTERNAL,3
-0.0,-67.0,INTERNAL,3
3.0,101.0,REGIONAL,3
21.0,147.0,EXTERNAL,3
70.0,121.0,INTERNAL,3
14.0,-36.0,EXTERNAL,3
75.0,-164.0,EXTERNAL,3
5.0,-129.0,EXTERNAL,3
-14.0,-41.0,INTERNAL,3
34.0,127.0,REGIONAL,3
-47.0,-132.0,EXTERNAL,3
29.0,146.0,EXTERNAL,3
-31.0,156.0,EXTERNAL,3
18.0,65.0,EXTERNAL,3
-16.0,-2.0,EXTERNAL,3
-57.0,-69.0,REGIONAL,3
27.0,131.0,EXTERNAL,3
49.0,-25.0,EXTERNAL,3
-14.0,-64.0,EXTERNAL,3
16.0,94.0,EXTERNAL,3
4.0,-153.0,EXTERNAL,3
-38.0,116.0,EXTERNAL,3
-33.0,79.0,EXTERNAL,3
20.0,31.0,EXTERNAL,3
-31.0,172.0,EXTERNAL,3
-38.0,65.0,EXTERNAL,3
-19.0,52.0,EXTERNAL,3
32.0,-25.0,INTERNAL,3
6.0,139.0,EXTERNAL,3
-36.0,-58.0,INTERNAL,3
-47.0,89.0,EXTERNAL,3
-12.0,-40.0,INTERNAL,3
-28.0,18.0,REGIONAL,3
73.0,24.0,EXTERNAL,3
50.0,161.0,EXTERNAL,3
24.0,-159.0,INTERNAL,3
73.0,-72.0,REGIONAL,3
38.0,90.0,EXTERNAL,3
-29.0,155.0,EXTERNAL,3
39.0,85.0,EXTERNAL,3
-6.0,-32.0,REGIONAL,3
18.0,33.0,EXTERNAL,3
-28.0,-77.0,REGIONAL,3
0.0,135.0,EXTERNAL,3
62.0,127.0,REGIONAL,3
-32.0,171.0,EXTERNAL,3
22.0,-81.0,INTERNAL,3
37.0,-140.0,EXTERNAL,3
41.0,90.0,EXTERNAL,3
-39.0,162.0,EXTERNAL,3
62.0,124.0,INTERNAL,3
-46.0,-80.0,REGIONAL,3
-12.0,99.0,EXTERNAL,3
29.0,-133.0,EXTERNAL,3
69.0,-155.0,INTERNAL,3
-23.0,0.0,REGIONAL,3
-11.0,3.0,EXTERNAL,3
-23.0,-120.0,EXTERNAL,3
30.0,63.0,EXTERNAL,3
29.0,179.0,INTERNAL,3
67.0,58.0,INTERNAL,3
-19.0,-22.0,EXTERNAL,3
67.0,-129.0,REGIONAL,3
-12.0,96.0,EXTERNAL,3
75.0,-159.0,EXTERNAL,3
-39.0,-43.0,EXTERNAL,3
-44.0,166.0,REGIONAL,3
-49.0,-60.0,INTERNAL,3
47.0,154.0,EXTERNAL,3
-25.0,-145.0,EXTERNAL,3
-26.0,-5.0,REGIONAL,3
-13.0,-11.0,EXTERNAL,3
33.0,138.0,INTERNAL,3
-44.0,-171.0,EXTERNAL,3
-50.0,-153.0,EXTERNAL,3
72.0,150.0,INTERNAL,3
-12.0,-34.0,EXTERNAL,3
-56.0,-94.0,EXTERNAL,3
-16.0,-1.0,EXTERNAL,3
28.0,164.0,EXTERNAL,3
29.0,96.0,INTERNAL,3
-38.0,-166.0,EXTERNAL,3
-28.0,68.0,EXTERNAL,3
-52.0,168.0,EXTERNAL,3
63.0,77.0,INTERNAL,3
-37.0,-172.0,EXTERNAL,3
-3.0,-161.0,EXTERNAL,3
22.0,60.0,REGIONAL,3
-13.0,-8.0,EXTERNAL,3
33.0,-103.0,REGIONAL,3
73.0,36.0,EXTERNAL,3
-14.0,29.0,INTERNAL,3
2.0,44.0,EXTERNAL,3
-23.0,-14.0,EXTERNAL,3
-16.0,-169.0,EXTERNAL,3
63.0,-159.0,INTERNAL,3
1.0,135.0,EXTERNAL,3
3.0,171.0,EXTERNAL,3
15.0,-71.0,EXTERNAL,3
61.0,-59.0,EXTERNAL,3
-16.0,170.0,REGIONAL,3
75.0,-106.0,EXTERNAL,3
-36.0,169.0,INTERNAL,3
-43.0,-53.0,EXTERNAL,3
-47.0,-124.0,EXTERNAL,3
-22.0,-136.0,EXTERNAL,3
-45.0,-43.0,INTERNAL,3
-20.0,-58.0,EXTERNAL,3
32.0,7.0,EXTERNAL,3
3.0,-23.0,EXTERNAL,3
58.0,171.0,EXTERNAL,3
-55.0,-96.0,EXTERNAL,3
15.0,-131.0,EXTERNAL,3
-11.0,119.0,EXTERNAL,3
22.0,-116.0,REGIONAL,3
-49.0,-79.0,REGIONAL,3
60.0,113.0,EXTERNAL,3
-23.0,-39.0,INTERNAL,3
11.0,-127.0,EXTERNAL,3
-3.0,-115.0,EXTERNAL,3
47.0,-34.0,EXTERNAL,3
28.0,-95.0,REGIONAL,3
-35.0,-164.0,EXTERNAL,3
15.0,-115.0,REGIONAL,3
-47.0,39.0,INTERNAL,3
-31.0,-22.0,EXTERNAL,3
-44.0,74.0,EXTERNAL,3
46.0,-125.0,REGIONAL,3
20.0,-8.0,EXTERNAL,3
-15.0,29.0,INTERNAL,3
63.0,-14.0,EXTERNAL,3
-39.0,174.0,REGIONAL,3
4.0,33.0,INTERNAL,3
-48.0,-150.0,EXTERNAL,3
51.0,164.0,EXTERNAL,3
87.0,144.0,EXTERNAL,3
-3.0,101.0,INTERNAL,3
28.0,-128.0,EXTERNAL,3
32.0,-133.0,EXTERNAL,3
-27.0,20.0,REGIONAL,3
-46.0,-179.0,REGIONAL,3
11.0,64.0,EXTERNAL,3
-69.0,-10.0,EXTERNAL,3
60.0,-120.0,REGIONAL,3
-39.0,175.0,REGIONAL,3
-76.0,-27.0,INTERNAL,3
61.0,60.0,REGIONAL,3
-31.0,-5.0,EXTERNAL,3
-31.0,-21.0,EXTERNAL,3
-30.0,155.0,REGIONAL,3
-1.0,-145.0,EXTERNAL,3
-24.0,177.0,EXTERNAL,3
54.0,127.0,REGIONAL,3
57.0,96.0,REGIONAL,3
-54.0,173.0,INTERNAL,3
33.0,-44.0,EXTERNAL,3
24.0,-23.0,EXTERNAL,3
-64.0,-40.0,EXTERNAL,3
81.0,-15.0,EXTERNAL,3
10.0,85.0,EXTERNAL,3
51.0,-151.0,EXTERNAL,3
-34.0,123.0,REGIONAL,3
44.0,114.0,EXTERNAL,3
10.0,-63.0,INTERNAL,3
42.0,-57.0,EXTERNAL,3
62.0,-132.0,EXTERNAL,3
-1.0,153.0,EXTERNAL,3
-56.0,-64.0,REGIONAL,3
-36.0,142.0,REGIONAL,3
-12.0,-33.0,EXTERNAL,3
29.0,165.0,EXTERNAL,3
32.0,-134.0,EXTERNAL,3
10.0,157.0,EXTERNAL,3
-48.0,-116.0,EXTERNAL,3
25.0,-26.0,EXTERNAL,3
77.0,27.0,REGIONAL,3
-39.0,-161.0,EXTERNAL,3
-19.0,156.0,INTERNAL,3
-40.0,165.0,EXTERNAL,3
2.0,21.0,EXTERNAL,3
-17.0,-176.0,EXTERNAL,3
-31.0,-173.0,EXTERNAL,3
-45.0,-44.0,INTERNAL,3
-24.0,23.0,REGIONAL,3
-28.0,62.0,EXTERNAL,3
-29.0,-22.0,EXTERNAL,3
-10.0,70.0,EXTERNAL,3
60.0,175.0,EXTERNAL,3
-1.0,154.0,EXTERNAL,3
-9.0,-105.0,EXTERNAL,3
-12.0,-169.0,EXTERNAL,3
-46.0,-51.0,EXTERNAL,3
-41.0,123.0,EXTERNAL,3
-38.0,-27.0,EXTERNAL,3
60.0,140.0,EXTERNAL,3
77.0,111.0,EXTERNAL,3
42.0,-59.0,EXTERNAL,3
-11.0,4.0,EXTERNAL,3
52.0,169.0,INTERNAL,3
0.0,-144.0,EXTERNAL,3
-25.0,154.0,REGIONAL,3
-19.0,-143.0,EXTERNAL,3
-17.0,-118.0,EXTERNAL,3
-36.0,172.0,EXTERNAL,3
66.0,-154.0,INTERNAL,3
80.0,29.0,REGIONAL,3
63.0,91.0,INTERNAL,3
30.0,150.0,EXTERNAL,3
19.0,-112.0,EXTERNAL,3
-18.0,26.0,REGIONAL,3
-17.0,176.0,EXTERNAL,3
10.0,102.0,EXTERNAL,3
-17.0,-15.0,EXTERNAL,3
-16.0,-125.0,EXTERNAL,3
18.0,-61.0,REGIONAL,3
-23.0,-136.0,EXTERNAL,3
-39.0,40.0,EXTERNAL,3
-0.0,-47.0,EXTERNAL,3
26.0,-55.0,EXTERNAL,3
-54.0,-95.0,EXTERNAL,3
39.0,-25.0,EXTERNAL,3
72.0,56.0,EXTERNAL,3
-32.0,82.0,EXTERNAL,3
-19.0,20.0,INTERNAL,3
27.0,-85.0,EXTERNAL,3
16.0,-146.0,EXTERNAL,3
61.0,86.0,INTERNAL,3
85.0,45.0,EXTERNAL,3
-31.0,168.0,EXTERNAL,3
-16.0,33.0,REGIONAL,3
30.0,-122.0,REGIONAL,3
-47.0,-151.0,EXTERNAL,3
39.0,7.0,REGIONAL,3
80.0,88.0,REGIONAL,3
-68.0,-61.0,EXTERNAL,3
-33.0,-89.0,EXTERNAL,3
-48.0,178.0,EXTERNAL,3
12.0,-161.0,EXTERNAL,3
77.0,-12.0,REGIONAL,3
-1.0,-71.0,REGIONAL,3
53.0,-84.0,EXTERNAL,3
47.0,51.0,EXTERNAL,3
67.0,-9.0,EXTERNAL,3
-46.0,-57.0,INTERNAL,3
-14.0,119.0,EXTERNAL,3
65.0,-89.0,EXTERNAL,3
-5.0,-130.0,EXTERNAL,3
76.0,-97.0,EXTERNAL,3
10.0,-145.0,EXTERNAL,3
58.0,-49.0,REGIONAL,3
48.0,-84.0,EXTERNAL,3
31.0,-145.0,EXTERNAL,3
-21.0,-69.0,INTERNAL,3
-63.0,-58.0,INTERNAL,3
59.0,52.0,REGIONAL,3
-16.0,-13.0,EXTERNAL,3
51.0,-39.0,EXTERNAL,3
27.0,-72.0,REGIONAL,3
-14.0,37.0,EXTERNAL,3
-11.0,-145.0,EXTERNAL,3
-24.0,-74.0,REGIONAL,3
-1.0,40.0,REGIONAL,3
-42.0,-21.0,EXTERNAL,3
39.0,-19.0,INTERNAL,3
-34.0,159.0,EXTERNAL,3
29.0,178.0,INTERNAL,3
5.0,174.0,EXTERNAL,3
27.0,-155.0,EXTERNAL,3
-34.0,62.0,EXTERNAL,3
24.0,-52.0,EXTERNAL,3
-36.0,69.0,EXTERNAL,3
-25.0,-108.0,EXTERNAL,3
35.0,-11.0,EXTERNAL,3
61.0,149.0,REGIONAL,3
62.0,133.0,EXTERNAL,3
-30.0,-13.0,EXTERNAL,3
-38.0,7.0,EXTERNAL,3
-35.0,-28.0,EXTERNAL,3
25.0,89.0,REGIONAL,3
-32.0,-88.0,EXTERNAL,3
-1.0,-135.0,EXTERNAL,3
39.0,-148.0,EXTERNAL,3
-7.0,113.0,INTERNAL,3
-15.0,-82.0,EXTERNAL,3
4.0,107.0,EXTERNAL,3
58.0,-72.0,REGIONAL,3
78.0,-161.0,EXTERNAL,3
-48.0,-92.0,EXTERNAL,3
-7.0,-59.0,REGIONAL,3
75.0,92.0,INTERNAL,3
36.0,-15.0,EXTERNAL,3
-43.0,172.0,REGIONAL,3
29.0,-160.0,EXTERNAL,3
58.0,-80.0,EXTERNAL,3
-24.0,-129.0,EXTERNAL,3
-47.0,-65.0,REGIONAL,3
-27.0,-78.0,REGIONAL,3
-22.0,108.0,EXTERNAL,3
-3.0,146.0,REGIONAL,3
75.0,-75.0,INTERNAL,3
-20.0,162.0,REGIONAL,3
-58.0,-33.0,REGIONAL,3
24.0,-176.0,INTERNAL,3
71.0,118.0,INTERNAL,3
-43.0,133.0,EXTERNAL,3
-40.0,120.0,EXTERNAL,3
78.0,110.0,EXTERNAL,3
70.0,174.0,EXTERNAL,3
-10.0,153.0,EXTERNAL,3
-32.0,176.0,EXTERNAL,3
-21.0,128.0,EXTERNAL,3
-29.0,165.0,EXTERNAL,3
27.0,-45.0,EXTERNAL,3
-17.0,-11.0,EXTERNAL,3
68.0,-98.0,REGIONAL,3
13.0,165.0,EXTERNAL,3
31.0,65.0,EXTERNAL,3
29.0,-154.0,EXTERNAL,3
-52.0,-101.0,EXTERNAL,3
-11.0,-93.0,EXTERNAL,3
2.0,-64.0,EXTERNAL,3
10.0,19.0,EXTERNAL,3
23.0,43.0,EXTERNAL,3
-23.0,-28.0,REGIONAL,3
3.0,-59.0,EXTERNAL,3
42.0,-64.0,EXTERNAL,3
-36.0,123.0,EXTERNAL,3
12.0,-48.0,EXTERNAL,3
53.0,-168.0,EXTERNAL,3
-59.0,52.0,EXTERNAL,3
41.0,92.0,EXTERNAL,3
-3.0,-6.0,INTERNAL,3
78.0,38.0,REGIONAL,3
40.0,-156.0,EXTERNAL,3
73.0,106.0,REGIONAL,3
40.0,-151.0,EXTERNAL,3
-58.0,-113.0,EXTERNAL,3
79.0,102.0,REGIONAL,3
-34.0,-113.0,EXTERNAL,3
-13.0,-55.0,EXTERNAL,3
-32.0,-180.0,EXTERNAL,3
-44.0,126.0,EXTERNAL,3
56.0,76.0,REGIONAL,3
-27.0,169.0,REGIONAL,3
5.0,-168.0,EXTERNAL,3
-23.0,57.0,EXTERNAL,3
45.0,-179.0,EXTERNAL,3
-22.0,49.0,EXTERNAL,3
16.0,-68.0,EXTERNAL,3
-50.0,171.0,EXTERNAL,3
12.0,-134.0,EXTERNAL,3
-60.0,-32.0,REGIONAL,3
16.0,119.0,EXTERNAL,3
59.0,169.0,EXTERNAL,3
-33.0,62.0,EXTERNAL,3
-10.0,116.0,EXTERNAL,3
-20.0,-98.0,EXTERNAL,3
-10.0,-137.0,EXTERNAL,3
50.0,-89.0,EXTERNAL,3
4.0,3.0,EXTERNAL,3
27.0,-62.0,EXTERNAL,3
-20.0,-54.0,INTERNAL,3
-22.0,-101.0,EXTERNAL,3
8.0,-123.0,EXTERNAL,3
13.0,-121.0,EXTERNAL,3
-6.0,-70.0,REGIONAL,3
-42.0,-63.0,REGIONAL,3
12.0,-5.0,REGIONAL,3
5.0,152.0,EXTERNAL,3
19.0,-158.0,EXTERNAL,3
46.0,25.0,INTERNAL,3
-9.0,24.0,EXTERNAL,3
38.0,26.0,INTERNAL,3
40.0,40.0,INTERNAL,3
63.0,-132.0,REGIONAL,3
-10.0,146.0,REGIONAL,3
-54.0,-143.0,EXTERNAL,3
-75.0,-25.0,INTERNAL,3
-41.0,-7.0,EXTERNAL,3
-22.0,-14.0,EXTERNAL,3
32.0,-19.0,EXTERNAL,3
74.0,15.0,REGIONAL,3
-17.0,-2.0,EXTERNAL,3
-5.0,-32.0,REGIONAL,3
4.0,-3.0,INTERNAL,3
-6.0,119.0,REGIONAL,3
54.0,-135.0,INTERNAL,3
0.0,-72.0,REGIONAL,3
25.0,-145.0,EXTERNAL,3
52.0,62.0,EXTERNAL,3
80.0,-70.0,REGIONAL,3
-2.0,-68.0,REGIONAL,3
29.0,148.0,EXTERNAL,3
67.0,110.0,INTERNAL,3
67.0,-32.0,REGIONAL,3
64.0,168.0,EXTERNAL,3
83.0,57.0,EXTERNAL,3
31.0,-66.0,REGIONAL,3
-44.0,107.0,EXTERNAL,3
-19.0,-122.0,EXTERNAL,3
4.0,-51.0,REGIONAL,3
-2.0,-52.0,EXTERNAL,3
55.0,-52.0,INTERNAL,3
-44.0,171.0,REGIONAL,3
1.0,-156.0,EXTERNAL,3
-53.0,-121.0,EXTERNAL,3
73.0,-2.0,EXTERNAL,3
1.0,143.0,EXTERNAL,3
-41.0,-50.0,EXTERNAL,3
-22.0,104.0,EXTERNAL,3
65.0,-5.0,EXTERNAL,3
-47.0,-68.0,INTERNAL,3
-34.0,-174.0,EXTERNAL,3
-43.0,-25.0,EXTERNAL,3
-3.0,99.0,EXTERNAL,3
9.0,108.0,EXTERNAL,3
-45.0,177.0,EXTERNAL,3
-33.0,-96.0,EXTERNAL,3
21.0,-79.0,EXTERNAL,3
67.0,116.0,INTERNAL,3
25.0,-134.0,EXTERNAL,3
-75.0,-12.0,INTERNAL,3
-67.0,89.0,INTERNAL,3
59.0,135.0,REGIONAL,3
-11.0,-146.0,EXTERNAL,3
4.0,-31.0,EXTERNAL,3
9.0,-25.0,EXTERNAL,3
-22.0,-141.0,EXTERNAL,3
61.0,111.0,INTERNAL,3
8.0,7.0,INTERNAL,3
-13.0,2.0,EXTERNAL,3
-49.0,-158.0,EXTERNAL,3
71.0,-119.0,REGIONAL,3
50.0,-79.0,EXTERNAL,3
65.0,-74.0,EXTERNAL,3
-25.0,-51.0,INTERNAL,3
-19.0,154.0,EXTERNAL,3
-26.0,-163.0,EXTERNAL,3
76.0,137.0,EXTERNAL,3
29.0,1.0,EXTERNAL,3
69.0,38.0,INTERNAL,3
64.0,-95.0,REGIONAL,3
66.0,-132.0,REGIONAL,3
-1.0,20.0,EXTERNAL,3
78.0,46.0,EXTERNAL,3
54.0,-160.0,EXTERNAL,3
-14.0,-14.0,EXTERNAL,3
63.0,64.0,REGIONAL,3
-20.0,-30.0,REGIONAL,3
28.0,-5.0,EXTERNAL,3
-69.0,-49.0,EXTERNAL,3
-24.0,-62.0,EXTERNAL,3
19.0,-42.0,EXTERNAL,3
67.0,-31.0,REGIONAL,3
78.0,105.0,REGIONAL,3
-27.0,-42.0,EXTERNAL,3
-52.0,164.0,EXTERNAL,3
-4.0,-33.0,INTERNAL,3
-26.0,156.0,EXTERNAL,3
-63.0,-37.0,EXTERNAL,3
-47.0,104.0,EXTERNAL,3
-30.0,114.0,EXTERNAL,3
62.0,-110.0,REGIONAL,3
-47.0,-98.0,EXTERNAL,3
-65.0,-149.0,EXTERNAL,3
27.0,-123.0,EXTERNAL,3
-24.0,-24.0,INTERNAL,3
21.0,90.0,EXTERNAL,3
70.0,-17.0,EXTERNAL,3
48.0,-34.0,EXTERNAL,3
-7.0,-2.0,EXTERNAL,3
53.0,121.0,EXTERNAL,3
11.0,172.0,EXTERNAL,3
62.0,-23.0,EXTERNAL,3
-41.0,78.0,EXTERNAL,3
40.0,30.0,INTERNAL,3
-25.0,-28.0,EXTERNAL,3
-0.0,170.0,EXTERNAL,3
59.0,44.0,REGIONAL,3
42.0,101.0,EXTERNAL,3
75.0,-152.0,EXTERNAL,3
-40.0,117.0,EXTERNAL,3
-16.0,-10.0,EXTERNAL,3
57.0,-127.0,INTERNAL,3
69.0,-121.0,REGIONAL,3
22.0,-71.0,EXTERNAL,3
-1.0,-180.0,EXTERNAL,3
-31.0,-82.0,REGIONAL,3
-4.0,155.0,EXTERNAL,3
40.0,-148.0,EXTERNAL,3
-2.0,-64.0,REGIONAL,3
-14.0,-7.0,EXTERNAL,3
39.0,-113.0,EXTERNAL,3
-23.0,-39.0,REGIONAL,3
1.0,-137.0,EXTERNAL,3
14.0,-173.0,EXTERNAL,3
64.0,-155.0,INTERNAL,3
-10.0,158.0,EXTERNAL,3
-35.0,-106.0,EXTERNAL,3
19.0,89.0,EXTERNAL,3
50.0,-170.0,INTERNAL,3
4.0,-28.0,EXTERNAL,3
-2.0,-118.0,EXTERNAL,3
-60.0,54.0,EXTERNAL,3
65.0,180.0,EXTERNAL,3
-29.0,-180.0,EXTERNAL,3
-10.0,-119.0,EXTERNAL,3
-70.0,21.0,EXTERNAL,3
-45.0,-67.0,EXTERNAL,3
6.0,-126.0,EXTERNAL,3
23.0,-28.0,INTERNAL,3
63.0,-53.0,REGIONAL,3
-24.0,155.0,EXTERNAL,3
-55.0,179.0,EXTERNAL,3
-43.0,-51.0,EXTERNAL,3
-11.0,-105.0,EXTERNAL,3
64.0,149.0,REGIONAL,3
46.0,-28.0,EXTERNAL,3
-27.0,-174.0,EXTERNAL,3
3.0,-49.0,EXTERNAL,3
-41.0,-59.0,REGIONAL,3
59.0,96.0,EXTERNAL,3
-55.0,-165.0,EXTERNAL,3
31.0,-102.0,REGIONAL,3
-24.0,107.0,EXTERNAL,3
-19.0,124.0,INTERNAL,3
56.0,143.0,INTERNAL,3
62.0,-169.0,REGIONAL,3
43.0,-38.0,EXTERNAL,3
16.0,-39.0,EXTERNAL,3
20.0,72.0,INTERNAL,3
-21.0,109.0,EXTERNAL,3
60.0,142.0,REGIONAL,3
13.0,-162.0,EXTERNAL,3
-34.0,-84.0,REGIONAL,3
79.0,97.0,INTERNAL,3
-16.0,67.0,EXTERNAL,3
-46.0,-177.0,EXTERNAL,3
79.0,-93.0,EXTERNAL,3
45.0,88.0,EXTERNAL,3
1.0,-154.0,EXTERNAL,3
33.0,-38.0,EXTERNAL,3
-16.0,-4.0,EXTERNAL,3
-36.0,-78.0,REGIONAL,3
-60.0,-157.0,EXTERNAL,3
47.0,66.0,EXTERNAL,3
43.0,72.0,INTERNAL,3
1.0,-43.0,EXTERNAL,3
49.0,150.0,EXTERNAL,3
69.0,121.0,INTERNAL,3
8.0,-141.0,EXTERNAL,3
8.0,79.0,EXTERNAL,3
6.0,70.0,EXTERNAL,3
14.0,-26.0,INTERNAL,3
-15.0,115.0,EXTERNAL,3
2.0,-19.0,EXTERNAL,3
-62.0,-126.0,EXTERNAL,3
46.0,-173.0,EXTERNAL,3
16.0,-125.0,EXTERNAL,3
-5.0,177.0,EXTERNAL,3
12.0,54.0,INTERNAL,3
-17.0,97.0,EXTERNAL,3
44.0,67.0,INTERNAL,3
-48.0,118.0,EXTERNAL,3
-27.0,168.0,REGIONAL,3
59.0,11.0,UNKNOWN,3
-71.0,-6.0,EXTERNAL,3
58.0,-105.0,INTERNAL,3
57.0,-24.0,EXTERNAL,3
64.0,-153.0,EXTERNAL,3
-36.0,-86.0,EXTERNAL,3
21.0,-176.0,EXTERNAL,3
8.0,108.0,EXTERNAL,3
-16.0,-102.0,EXTERNAL,3
64.0,-105.0,INTERNAL,3
75.0,-101.0,EXTERNAL,3
60.0,-46.0,INTERNAL,3
-52.0,165.0,EXTERNAL,3
-11.0,-22.0,EXTERNAL,3
66.0,-107.0,EXTERNAL,3
16.0,-55.0,EXTERNAL,3
77.0,-99.0,EXTERNAL,3
75.0,4.0,REGIONAL,3
4.0,44.0,EXTERNAL,3
2.0,135.0,EXTERNAL,3
-33.0,-86.0,EXTERNAL,3
35.0,97.0,EXTERNAL,3
-40.0,41.0,EXTERNAL,3
20.0,90.0,EXTERNAL,3
-8.0,-135.0,EXTERNAL,3
-47.0,161.0,EXTERNAL,3
9.0,-113.0,EXTERNAL,3
-72.0,-68.0,EXTERNAL,3
-5.0,157.0,REGIONAL,3
-13.0,-59.0,REGIONAL,3
5.0,-134.0,EXTERNAL,3
22.0,-75.0,REGIONAL,3
20.0,-78.0,EXTERNAL,3
-2.0,119.0,REGIONAL,3
-12.0,43.0,REGIONAL,3
32.0,-44.0,EXTERNAL,3
-31.0,40.0,EXTERNAL,3
66.0,-59.0,REGIONAL,3
11.0,-176.0,EXTERNAL,3
25.0,-25.0,EXTERNAL,3
65.0,170.0,REGIONAL,3
34.0,40.0,EXTERNAL,3
22.0,44.0,EXTERNAL,3
-55.0,175.0,EXTERNAL,3
58.0,-54.0,EXTERNAL,3
-54.0,174.0,EXTERNAL,3
-63.0,-58.0,REGIONAL,3
48.0,65.0,EXTERNAL,3
50.0,-71.0,EXTERNAL,3
28.0,-40.0,EXTERNAL,3
-5.0,136.0,EXTERNAL,3
-76.0,162.0,INTERNAL,3
-23.0,-81.0,INTERNAL,3
-21.0,-81.0,INTERNAL,3
64.0,46.0,EXTERNAL,3
55.0,97.0,EXTERNAL,3
-52.0,-63.0,REGIONAL,3
63.0,-59.0,REGIONAL,3
-46.0,75.0,EXTERNAL,3
21.0,136.0,EXTERNAL,3
21.0,123.0,EXTERNAL,3
67.0,114.0,INTERNAL,3
55.0,110.0,REGIONAL,3
59.0,-72.0,INTERNAL,3
55.0,94.0,REGIONAL,3
26.0,-102.0,EXTERNAL,3
62.0,-155.0,INTERNAL,3
24.0,8.0,EXTERNAL,3
-29.0,-51.0,INTERNAL,3
83.0,10.0,EXTERNAL,3
76.0,-80.0,REGIONAL,3
-44.0,-153.0,EXTERNAL,3
80.0,95.0,INTERNAL,3
11.0,-77.0,EXTERNAL,3
69.0,-112.0,REGIONAL,3
38.0,-35.0,REGIONAL,3
19.0,97.0,REGIONAL,3
4.0,-138.0,EXTERNAL,3
60.0,-177.0,EXTERNAL,3
-25.0,157.0,EXTERNAL,3
-71.0,-152.0,EXTERNAL,3
25.0,134.0,EXTERNAL,3
55.0,-131.0,EXTERNAL,3
-22.0,-140.0,EXTERNAL,3
53.0,-160.0,INTERNAL,3
-53.0,-41.0,INTERNAL,3
13.0,-129.0,EXTERNAL,3
55.0,-82.0,EXTERNAL,3
-33.0,112.0,EXTERNAL,3
51.0,-167.0,INTERNAL,3
30.0,3.0,EXTERNAL,3
-52.0,-126.0,EXTERNAL,3
-15.0,-30.0,REGIONAL,3
-69.0,162.0,EXTERNAL,3
-5.0,-5.0,EXTERNAL,3
-2.0,45.0,INTERNAL,3
66.0,71.0,REGIONAL,3
12.0,141.0,EXTERNAL,3
-50.0,133.0,EXTERNAL,3
-58.0,40.0,EXTERNAL,3
57.0,-73.0,EXTERNAL,3
13.0,147.0,EXTERNAL,3
24.0,26.0,EXTERNAL,3
50.0,-157.0,EXTERNAL,3
6.0,-1.0,REGIONAL,3
4.0,-8.0,REGIONAL,3
41.0,-18.0,EXTERNAL,3
29.0,144.0,EXTERNAL,3
-34.0,139.0,REGIONAL,3
-5.0,-48.0,INTERNAL,3
6.0,162.0,EXTERNAL,3
-56.0,-30.0,REGIONAL,3
-20.0,126.0,INTERNAL,3
8.0,-29.0,EXTERNAL,3
48.0,-49.0,REGIONAL,3
55.0,-55.0,EXTERNAL,3
