lat,lon,source_type,record_count,countrycode,country_name,wb_income_group
-29.4,-50.4,REGIONAL,506,BR,Brazil,Upper middle income
-3.8,-38.6,REGIONAL,505,BR,Brazil,Upper middle income
-23.9,-45.2,INTERNAL,505,XX,Unknown,Not classified
-16.7,-43.9,REGIONAL,502,BR,Brazil,Upper middle income
-27.1,-49.1,REGIONAL,499,BR,Brazil,Upper middle income
-7.2,-34.9,REGIONAL,498,BR,Brazil,Upper middle income
-24.4,-47.0,REGIONAL,497,BR,Brazil,Upper middle income
-27.6,-48.5,INTERNAL,497,XX,Unknown,Not classified
-22.4,-43.9,INTERNAL,496,BR,Brazil,Upper middle income
-23.5,-46.6,EXTERNAL,494,BR,Brazil,Upper middle income
-8.5,-37.4,INTERNAL,493,BR,Brazil,Upper middle income
-20.3,-49.2,INTERNAL,493,BR,Brazil,Upper middle income
-21.3,-47.9,INTERNAL,492,BR,Brazil,Upper middle income
-2.5,-44.3,REGIONAL,492,XX,Unknown,Not classified
-7.4,-36.4,REGIONAL,492,BR,Brazil,Upper middle income
-27.6,-48.4,REGIONAL,492,XX,Unknown,Not classified
-20.4,-43.5,REGIONAL,491,BR,Brazil,Upper middle income
-20.1,-56.0,REGIONAL,490,BR,Brazil,Upper middle income
-29.5,-52.0,REGIONAL,487,BR,Brazil,Upper middle income
-8.5,-35.0,REGIONAL,486,XX,Unknown,Not classified
-23.2,-44.8,REGIONAL,482,BR,Brazil,Upper middle income
-21.7,-41.3,REGIONAL,481,BR,Brazil,Upper middle income
-23.8,-46.0,REGIONAL,481,BR,Brazil,Upper middle income
-2.6,-60.9,REGIONAL,480,BR,Brazil,Upper middle income
-23.3,-45.2,INTERNAL,480,BR,Brazil,Upper middle income
-4.3,-38.9,REGIONAL,479,BR,Brazil,Upper middle income
-23.8,-46.5,REGIONAL,476,BR,Brazil,Upper middle income
-23.2,-46.9,INTERNAL,476,BR,Brazil,Upper middle income
-23.7,-45.3,INTERNAL,475,BR,Brazil,Upper middle income
-28.4,-48.8,REGIONAL,474,BR,Brazil,Upper middle income
-22.7,-45.5,INTERNAL,471,BR,Brazil,Upper middle income
-23.3,-44.8,INTERNAL,471,BR,Brazil,Upper middle income
-7.9,-34.9,REGIONAL,470,BR,Brazil,Upper middle income
-20.8,-41.5,REGIONAL,469,BR,Brazil,Upper middle income
-27.9,-48.6,REGIONAL,469,XX,Unknown,Not classified
-14.3,-39.0,REGIONAL,463,BR,Brazil,Upper middle income
-24.6,-48.6,REGIONAL,462,BR,Brazil,Upper middle income
-27.9,-51.3,REGIONAL,462,BR,Brazil,Upper middle income
-22.4,-42.7,REGIONAL,461,BR,Brazil,Upper middle income
-3.2,-39.2,REGIONAL,460,XX,Unknown,Not classified
-22.4,-43.0,REGIONAL,459,BR,Brazil,Upper middle income
-27.7,-48.6,INTERNAL,457,BR,Brazil,Upper middle income
-10.7,-37.4,EXTERNAL,455,BR,Brazil,Upper middle income
-19.8,-44.0,REGIONAL,455,BR,Brazil,Upper middle income
-27.2,-49.6,REGIONAL,454,BR,Brazil,Upper middle income
-22.9,-43.0,REGIONAL,451,BR,Brazil,Upper middle income
-19.8,-43.9,REGIONAL,451,BR,Brazil,Upper middle income
2.8,-60.7,REGIONAL,450,BR,Brazil,Upper middle income
-23.5,-47.1,REGIONAL,449,BR,Brazil,Upper middle income
-23.6,-46.6,INTERNAL,449,BR,Brazil,Upper middle income
-23.9,-45.5,INTERNAL,448,XX,Unknown,Not classified
-14.1,-47.5,REGIONAL,447,BR,Brazil,Upper middle income
-19.9,-40.5,REGIONAL,446,BR,Brazil,Upper middle income
-28.0,-49.6,REGIONAL,446,BR,Brazil,Upper middle income
-25.8,-48.5,REGIONAL,446,BR,Brazil,Upper middle income
-21.6,-47.8,INTERNAL,444,BR,Brazil,Upper middle income
-27.1,-51.9,REGIONAL,444,BR,Brazil,Upper middle income
-5.7,-36.2,EXTERNAL,441,BR,Brazil,Upper middle income
-25.3,-48.2,INTERNAL,439,BR,Brazil,Upper middle income
-27.4,-48.5,REGIONAL,439,XX,Unknown,Not classified
-22.6,-43.3,REGIONAL,438,BR,Brazil,Upper middle income
-29.2,-51.2,REGIONAL,436,BR,Brazil,Upper middle income
-23.4,-46.7,REGIONAL,436,BR,Brazil,Upper middle income
-9.9,-62.8,REGIONAL,435,BR,Brazil,Upper middle income
-18.8,-41.9,REGIONAL,434,BR,Brazil,Upper middle income
-15.8,-48.8,REGIONAL,434,BR,Brazil,Upper middle income
-4.8,-36.7,INTERNAL,433,XX,Unknown,Not classified
-29.4,-50.9,REGIONAL,433,BR,Brazil,Upper middle income
-18.0,-38.7,EXTERNAL,432,XX,Unknown,Not classified
-23.6,-46.9,INTERNAL,425,BR,Brazil,Upper middle income
-5.3,-35.4,INTERNAL,423,XX,Unknown,Not classified
-29.0,-51.4,REGIONAL,422,BR,Brazil,Upper middle income
-31.8,-52.3,REGIONAL,421,BR,Brazil,Upper middle income
-31.8,-52.4,REGIONAL,418,BR,Brazil,Upper middle income
-3.4,-64.7,REGIONAL,417,BR,Brazil,Upper middle income
-28.6,-49.5,REGIONAL,417,BR,Brazil,Upper middle income
-22.7,-46.9,REGIONAL,415,BR,Brazil,Upper middle income
-23.7,-46.8,REGIONAL,414,BR,Brazil,Upper middle income
-19.6,-57.0,REGIONAL,412,BR,Brazil,Upper middle income
-25.5,-43.5,EXTERNAL,411,XX,Unknown,Not classified
-28.2,-48.7,REGIONAL,408,BR,Brazil,Upper middle income
-21.8,-43.4,REGIONAL,408,BR,Brazil,Upper middle income
-23.0,-47.1,REGIONAL,408,BR,Brazil,Upper middle income
-27.6,-48.5,EXTERNAL,407,XX,Unknown,Not classified
-27.5,-48.5,REGIONAL,406,XX,Unknown,Not classified
-19.9,-44.1,REGIONAL,402,BR,Brazil,Upper middle income
-25.6,-54.4,REGIONAL,402,BR,Brazil,Upper middle income
-7.0,-36.8,REGIONAL,400,BR,Brazil,Upper middle income
-26.3,-48.9,INTERNAL,400,BR,Brazil,Upper middle income
-27.2,-52.0,REGIONAL,395,BR,Brazil,Upper middle income
-23.4,-46.5,REGIONAL,394,BR,Brazil,Upper middle income
-22.9,-46.0,REGIONAL,394,BR,Brazil,Upper middle income
-22.8,-46.8,INTERNAL,393,BR,Brazil,Upper middle income
-14.2,-47.8,REGIONAL,391,BR,Brazil,Upper middle income
-20.1,-43.5,REGIONAL,391,BR,Brazil,Upper middle income
-15.8,-47.9,EXTERNAL,390,BR,Brazil,Upper middle income
-23.1,-44.2,REGIONAL,390,BR,Brazil,Upper middle income
-25.6,-48.4,INTERNAL,389,BR,Brazil,Upper middle income
-27.2,-53.9,REGIONAL,388,BR,Brazil,Upper middle income
-26.5,-49.1,REGIONAL,388,BR,Brazil,Upper middle income
-4.3,-70.3,REGIONAL,386,BR,Brazil,Upper middle income
-20.8,-42.8,INTERNAL,386,BR,Brazil,Upper middle income
-9.0,-35.2,INTERNAL,385,BR,Brazil,Upper middle income
-1.8,-60.3,REGIONAL,385,BR,Brazil,Upper middle income
-22.9,-42.8,REGIONAL,385,BR,Brazil,Upper middle income
-19.3,-43.6,REGIONAL,384,BR,Brazil,Upper middle income
-22.7,-45.6,REGIONAL,383,BR,Brazil,Upper middle income
-25.4,-48.9,REGIONAL,383,BR,Brazil,Upper middle income
-1.5,-48.4,REGIONAL,382,BR,Brazil,Upper middle income
-17.2,-56.6,REGIONAL,381,BR,Brazil,Upper middle income
-5.4,-35.3,INTERNAL,380,XX,Unknown,Not classified
-22.3,-43.0,REGIONAL,380,BR,Brazil,Upper middle income
-20.8,-40.6,REGIONAL,380,XX,Unknown,Not classified
-25.7,-54.4,EXTERNAL,379,AR,Argentina,Upper middle income
-23.5,-45.2,REGIONAL,378,BR,Brazil,Upper middle income
-23.2,-46.5,INTERNAL,376,BR,Brazil,Upper middle income
-25.4,-49.2,EXTERNAL,376,BR,Brazil,Upper middle income
-12.0,-39.0,EXTERNAL,376,BR,Brazil,Upper middle income
-16.8,-56.9,REGIONAL,374,BR,Brazil,Upper middle income
-3.9,-38.7,REGIONAL,374,BR,Brazil,Upper middle income
-23.2,-44.2,REGIONAL,373,BR,Brazil,Upper middle income
-22.7,-45.5,REGIONAL,372,BR,Brazil,Upper middle income
-25.4,-48.2,INTERNAL,372,BR,Brazil,Upper middle income
-23.3,-45.1,INTERNAL,368,BR,Brazil,Upper middle income
-15.5,-55.7,REGIONAL,367,BR,Brazil,Upper middle income
-16.5,-39.0,REGIONAL,366,XX,Unknown,Not classified
5.4,-48.0,EXTERNAL,365,XX,Unknown,Not classified
-25.6,-48.6,INTERNAL,365,BR,Brazil,Upper middle income
-26.3,-48.6,INTERNAL,365,BR,Brazil,Upper middle income
-23.5,-39.7,EXTERNAL,363,XX,Unknown,Not classified
-12.9,-38.3,REGIONAL,363,XX,Unknown,Not classified
-19.9,-44.9,REGIONAL,363,BR,Brazil,Upper middle income
-20.2,-40.3,REGIONAL,362,BR,Brazil,Upper middle income
-14.8,-39.0,REGIONAL,359,BR,Brazil,Upper middle income
-26.1,-48.6,REGIONAL,359,BR,Brazil,Upper middle income
-20.2,-50.5,INTERNAL,358,BR,Brazil,Upper middle income
-25.3,-49.7,REGIONAL,355,BR,Brazil,Upper middle income
-4.1,-41.5,EXTERNAL,355,BR,Brazil,Upper middle income
-16.0,-47.9,REGIONAL,355,BR,Brazil,Upper middle income
-23.4,-45.0,REGIONAL,354,BR,Brazil,Upper middle income
-25.0,-50.6,REGIONAL,353,BR,Brazil,Upper middle income
-16.3,-48.9,REGIONAL,351,BR,Brazil,Upper middle income
-22.9,-43.6,REGIONAL,351,BR,Brazil,Upper middle income
-22.4,-42.5,REGIONAL,350,BR,Brazil,Upper middle income
-23.3,-44.9,REGIONAL,349,BR,Brazil,Upper middle income
-26.8,-49.5,REGIONAL,349,BR,Brazil,Upper middle income
-22.4,-49.0,INTERNAL,349,BR,Brazil,Upper middle income
-20.8,-40.7,REGIONAL,348,BR,Brazil,Upper middle income
3.1,-60.9,INTERNAL,347,BR,Brazil,Upper middle income
-27.5,-48.4,REGIONAL,346,XX,Unknown,Not classified
-10.6,-63.6,REGIONAL,345,BR,Brazil,Upper middle income
-5.5,-36.3,EXTERNAL,345,BR,Brazil,Upper middle income
-14.8,-46.0,REGIONAL,344,BR,Brazil,Upper middle income
-26.5,-52.6,REGIONAL,344,BR,Brazil,Upper middle income
-32.2,-52.2,REGIONAL,343,BR,Brazil,Upper middle income
-11.6,-42.5,EXTERNAL,342,BR,Brazil,Upper middle income
-3.8,-38.4,REGIONAL,340,BR,Brazil,Upper middle income
-22.6,-50.1,INTERNAL,340,BR,Brazil,Upper middle income
-19.6,-44.0,REGIONAL,339,BR,Brazil,Upper middle income
-23.7,-45.1,INTERNAL,338,XX,Unknown,Not classified
-21.1,-47.7,INTERNAL,337,BR,Brazil,Upper middle income
-12.6,-41.4,REGIONAL,337,BR,Brazil,Upper middle income
-23.7,-46.6,EXTERNAL,334,BR,Brazil,Upper middle income
-11.9,-55.5,REGIONAL,333,BR,Brazil,Upper middle income
-7.3,-39.3,REGIONAL,333,BR,Brazil,Upper middle income
-21.7,-43.9,REGIONAL,331,BR,Brazil,Upper middle income
-10.3,-46.6,INTERNAL,330,BR,Brazil,Upper middle income
-25.1,-50.1,INTERNAL,330,BR,Brazil,Upper middle income
-19.4,-43.6,REGIONAL,329,BR,Brazil,Upper middle income
-22.3,-42.6,REGIONAL,328,BR,Brazil,Upper middle income
-3.9,-32.4,REGIONAL,327,XX,Unknown,Not classified
-22.5,-50.0,INTERNAL,326,BR,Brazil,Upper middle income
-30.0,-51.2,EXTERNAL,326,BR,Brazil,Upper middle income
-22.4,-45.4,REGIONAL,326,BR,Brazil,Upper middle income
-4.9,-36.2,INTERNAL,325,XX,Unknown,Not classified
-7.0,-35.0,REGIONAL,324,BR,Brazil,Upper middle income
-26.9,-49.2,REGIONAL,324,BR,Brazil,Upper middle income
-23.7,-47.0,INTERNAL,324,BR,Brazil,Upper middle income
-20.1,-47.4,INTERNAL,323,BR,Brazil,Upper middle income
-22.4,-42.0,REGIONAL,323,BR,Brazil,Upper middle income
-23.3,-48.5,INTERNAL,322,BR,Brazil,Upper middle income
-24.0,-47.6,REGIONAL,322,BR,Brazil,Upper middle income
-23.5,-46.2,REGIONAL,320,BR,Brazil,Upper middle income
-15.8,-49.0,REGIONAL,319,BR,Brazil,Upper middle income
-7.0,-66.3,INTERNAL,319,BR,Brazil,Upper middle income
-23.8,-46.6,REGIONAL,318,BR,Brazil,Upper middle income
-2.5,-55.0,REGIONAL,318,BR,Brazil,Upper middle income
-27.2,-49.7,REGIONAL,317,BR,Brazil,Upper middle income
-23.2,-44.9,REGIONAL,317,BR,Brazil,Upper middle income
-25.4,-49.1,REGIONAL,315,BR,Brazil,Upper middle income
-11.4,-42.5,EXTERNAL,315,BR,Brazil,Upper middle income
-25.6,-48.3,REGIONAL,314,BR,Brazil,Upper middle income
-29.2,-53.7,REGIONAL,314,BR,Brazil,Upper middle income
-18.8,-50.5,INTERNAL,313,BR,Brazil,Upper middle income
-25.0,-47.9,INTERNAL,313,BR,Brazil,Upper middle income
-22.4,-43.1,REGIONAL,312,BR,Brazil,Upper middle income
-24.3,-47.0,REGIONAL,312,BR,Brazil,Upper middle income
-22.8,-42.0,REGIONAL,312,BR,Brazil,Upper middle income
-17.9,-39.0,REGIONAL,311,XX,Unknown,Not classified
-22.6,-43.9,REGIONAL,310,BR,Brazil,Upper middle income
-23.5,-46.5,EXTERNAL,310,BR,Brazil,Upper middle income
-19.9,-44.0,EXTERNAL,310,BR,Brazil,Upper middle income
-18.9,-50.3,INTERNAL,309,BR,Brazil,Upper middle income
-9.9,-67.8,REGIONAL,309,BR,Brazil,Upper middle income
-25.4,-48.4,INTERNAL,309,BR,Brazil,Upper middle income
-18.1,-52.9,REGIONAL,309,BR,Brazil,Upper middle income
-29.7,-53.9,REGIONAL,309,BR,Brazil,Upper middle income
-10.1,-67.6,REGIONAL,308,BR,Brazil,Upper middle income
-22.9,-47.1,INTERNAL,308,BR,Brazil,Upper middle income
-22.3,-43.1,REGIONAL,308,BR,Brazil,Upper middle income
-23.6,-46.5,INTERNAL,308,BR,Brazil,Upper middle income
-23.6,-46.5,EXTERNAL,308,BR,Brazil,Upper middle income
-16.7,-49.3,REGIONAL,307,BR,Brazil,Upper middle income
-23.9,-52.8,EXTERNAL,307,BR,Brazil,Upper middle income
-21.2,-47.9,REGIONAL,306,BR,Brazil,Upper middle income
5.7,-49.1,EXTERNAL,306,XX,Unknown,Not classified
-26.8,-49.2,REGIONAL,306,BR,Brazil,Upper middle income
-8.7,-35.1,REGIONAL,306,BR,Brazil,Upper middle income
-28.5,-49.5,REGIONAL,305,BR,Brazil,Upper middle income
-15.9,-48.1,REGIONAL,304,BR,Brazil,Upper middle income
-24.0,-47.4,REGIONAL,303,BR,Brazil,Upper middle income
-25.9,-48.6,REGIONAL,303,BR,Brazil,Upper middle income
-23.0,-47.0,REGIONAL,303,BR,Brazil,Upper middle income
0.0,-51.1,REGIONAL,302,BR,Brazil,Upper middle income
-24.2,-46.8,REGIONAL,302,BR,Brazil,Upper middle income
-13.0,-38.4,REGIONAL,302,BR,Brazil,Upper middle income
3.1,-60.8,INTERNAL,302,BR,Brazil,Upper middle income
-19.6,-56.2,REGIONAL,302,BR,Brazil,Upper middle income
-20.8,-41.7,REGIONAL,301,BR,Brazil,Upper middle income
-22.8,-48.7,INTERNAL,300,BR,Brazil,Upper middle income
-3.1,-59.9,REGIONAL,300,BR,Brazil,Upper middle income
-16.4,-41.0,REGIONAL,299,BR,Brazil,Upper middle income
-16.6,-56.7,REGIONAL,299,BR,Brazil,Upper middle income
-29.4,-49.7,REGIONAL,299,BR,Brazil,Upper middle income
-23.8,-47.0,INTERNAL,298,BR,Brazil,Upper middle income
-11.1,-63.4,INTERNAL,298,BR,Brazil,Upper middle income
-22.8,-43.2,REGIONAL,296,BR,Brazil,Upper middle income
-27.2,-48.5,REGIONAL,296,BR,Brazil,Upper middle income
-23.6,-46.8,EXTERNAL,295,BR,Brazil,Upper middle income
-23.2,-46.9,EXTERNAL,294,BR,Brazil,Upper middle income
-29.6,-53.6,REGIONAL,293,BR,Brazil,Upper middle income
-15.8,-48.9,REGIONAL,292,BR,Brazil,Upper middle income
-13.0,-38.5,EXTERNAL,292,BR,Brazil,Upper middle income
-30.1,-51.2,EXTERNAL,291,BR,Brazil,Upper middle income
-22.8,-43.3,REGIONAL,291,BR,Brazil,Upper middle income
-23.8,-48.0,INTERNAL,291,BR,Brazil,Upper middle income
-29.9,-51.1,REGIONAL,291,BR,Brazil,Upper middle income
-22.0,-47.9,EXTERNAL,291,BR,Brazil,Upper middle income
-14.9,-45.3,INTERNAL,290,BR,Brazil,Upper middle income
-22.7,-49.7,INTERNAL,289,BR,Brazil,Upper middle income
-15.4,-55.8,REGIONAL,289,BR,Brazil,Upper middle income
-20.0,-43.8,REGIONAL,289,BR,Brazil,Upper middle income
-25.0,-47.9,REGIONAL,289,BR,Brazil,Upper middle income
-22.4,-44.7,EXTERNAL,288,BR,Brazil,Upper middle income
-23.4,-46.4,INTERNAL,287,BR,Brazil,Upper middle income
-15.6,-47.7,REGIONAL,287,BR,Brazil,Upper middle income
3.1,-52.3,EXTERNAL,287,BR,Brazil,Upper middle income
-21.2,-47.7,INTERNAL,286,BR,Brazil,Upper middle income
-23.6,-45.8,REGIONAL,286,BR,Brazil,Upper middle income
-23.4,-46.6,INTERNAL,286,BR,Brazil,Upper middle income
-16.7,-56.9,REGIONAL,285,BR,Brazil,Upper middle income
-3.6,-59.8,REGIONAL,285,BR,Brazil,Upper middle income
-19.7,-44.9,REGIONAL,284,BR,Brazil,Upper middle income
-18.1,-39.9,EXTERNAL,283,BR,Brazil,Upper middle income
-30.0,-50.2,INTERNAL,282,BR,Brazil,Upper middle income
-20.4,-55.0,EXTERNAL,282,BR,Brazil,Upper middle income
-25.4,-49.4,REGIONAL,282,BR,Brazil,Upper middle income
-21.7,-41.0,REGIONAL,282,BR,Brazil,Upper middle income
3.4,-61.4,INTERNAL,282,BR,Brazil,Upper middle income
-20.9,-42.5,REGIONAL,282,BR,Brazil,Upper middle income
-0.0,0.0,INTERNAL,281,XX,Unknown,Not classified
-8.5,-39.2,EXTERNAL,281,BR,Brazil,Upper middle income
-22.6,-46.5,REGIONAL,280,BR,Brazil,Upper middle income
-6.2,-50.4,REGIONAL,279,BR,Brazil,Upper middle income
2.9,-60.7,INTERNAL,279,BR,Brazil,Upper middle income
-25.6,-48.4,REGIONAL,279,BR,Brazil,Upper middle income
-22.0,-47.5,INTERNAL,279,BR,Brazil,Upper middle income
-21.6,-47.6,INTERNAL,278,BR,Brazil,Upper middle income
-25.4,-51.5,REGIONAL,278,BR,Brazil,Upper middle income
-19.0,-57.7,REGIONAL,278,BO,Bolivia,Lower middle income
-8.6,-37.2,REGIONAL,278,BR,Brazil,Upper middle income
-7.7,-72.6,EXTERNAL,277,BR,Brazil,Upper middle income
-19.2,-46.2,REGIONAL,277,BR,Brazil,Upper middle income
-29.6,-53.8,REGIONAL,277,BR,Brazil,Upper middle income
-25.5,-49.3,EXTERNAL,276,BR,Brazil,Upper middle income
-28.1,-48.6,REGIONAL,276,XX,Unknown,Not classified
-25.7,-49.3,REGIONAL,276,BR,Brazil,Upper middle income
-25.5,-49.1,REGIONAL,276,BR,Brazil,Upper middle income
-23.6,-45.5,INTERNAL,276,BR,Brazil,Upper middle income
-23.6,-46.8,INTERNAL,275,BR,Brazil,Upper middle income
-23.7,-47.0,REGIONAL,275,BR,Brazil,Upper middle income
-27.0,-49.5,REGIONAL,274,BR,Brazil,Upper middle income
-19.0,-40.1,REGIONAL,273,BR,Brazil,Upper middle income
-30.1,-51.7,REGIONAL,273,BR,Brazil,Upper middle income
-4.5,-38.9,EXTERNAL,273,BR,Brazil,Upper middle income
-24.6,-46.2,INTERNAL,272,XX,Unknown,Not classified
-27.9,-49.6,REGIONAL,272,BR,Brazil,Upper middle income
-5.7,-35.1,INTERNAL,271,XX,Unknown,Not classified
-5.1,-40.9,REGIONAL,271,BR,Brazil,Upper middle income
-20.4,-41.0,REGIONAL,270,BR,Brazil,Upper middle income
-16.5,-49.1,REGIONAL,270,BR,Brazil,Upper middle income
-26.2,-48.6,REGIONAL,270,BR,Brazil,Upper middle income
-14.3,-40.2,REGIONAL,270,BR,Brazil,Upper middle income
-22.2,-49.6,REGIONAL,269,BR,Brazil,Upper middle income
-7.1,-35.5,REGIONAL,269,BR,Brazil,Upper middle income
-15.8,-47.7,REGIONAL,269,BR,Brazil,Upper middle income
-22.9,-42.6,INTERNAL,269,BR,Brazil,Upper middle income
-8.1,-34.9,REGIONAL,269,XX,Unknown,Not classified
-25.5,-49.2,EXTERNAL,268,BR,Brazil,Upper middle income
-23.0,-45.6,INTERNAL,268,BR,Brazil,Upper middle income
3.2,-52.3,EXTERNAL,268,FR,France,High income
-22.9,-47.1,EXTERNAL,267,BR,Brazil,Upper middle income
-22.9,-42.4,REGIONAL,266,BR,Brazil,Upper middle income
-23.9,-46.5,REGIONAL,266,BR,Brazil,Upper middle income
-26.9,-49.4,REGIONAL,266,BR,Brazil,Upper middle income
-19.2,-57.6,REGIONAL,266,BR,Brazil,Upper middle income
-17.7,-48.2,REGIONAL,265,BR,Brazil,Upper middle income
-16.7,-49.3,EXTERNAL,264,BR,Brazil,Upper middle income
-19.9,-43.9,EXTERNAL,263,BR,Brazil,Upper middle income
-29.9,-51.2,REGIONAL,263,BR,Brazil,Upper middle income
-22.8,-47.1,EXTERNAL,263,BR,Brazil,Upper middle income
-22.8,-43.4,REGIONAL,262,BR,Brazil,Upper middle income
-25.9,-48.5,REGIONAL,262,BR,Brazil,Upper middle income
-18.2,-42.4,REGIONAL,262,BR,Brazil,Upper middle income
-25.5,-48.3,REGIONAL,262,BR,Brazil,Upper middle income
-3.2,-39.3,REGIONAL,262,XX,Unknown,Not classified
-22.7,-43.4,REGIONAL,260,BR,Brazil,Upper middle income
-20.5,-55.7,EXTERNAL,260,BR,Brazil,Upper middle income
-24.0,-46.8,INTERNAL,260,BR,Brazil,Upper middle income
-27.8,-48.6,REGIONAL,260,BR,Brazil,Upper middle income
-27.5,-48.5,INTERNAL,259,XX,Unknown,Not classified
-23.3,-51.2,REGIONAL,259,BR,Brazil,Upper middle income
-25.5,-48.3,INTERNAL,259,BR,Brazil,Upper middle income
-22.1,-45.1,REGIONAL,258,BR,Brazil,Upper middle income
1.0,-29.3,INTERNAL,258,XX,Unknown,Not classified
-20.5,-54.6,EXTERNAL,258,BR,Brazil,Upper middle income
-25.5,-48.8,INTERNAL,258,BR,Brazil,Upper middle income
-23.2,-44.3,INTERNAL,257,BR,Brazil,Upper middle income
-9.2,-36.0,REGIONAL,257,BR,Brazil,Upper middle income
-23.6,-39.9,EXTERNAL,257,XX,Unknown,Not classified
-7.3,-37.4,REGIONAL,256,BR,Brazil,Upper middle income
-21.4,-49.9,INTERNAL,256,BR,Brazil,Upper middle income
-22.4,-47.8,INTERNAL,256,BR,Brazil,Upper middle income
-9.6,-55.9,EXTERNAL,255,BR,Brazil,Upper middle income
-28.4,-48.8,INTERNAL,255,BR,Brazil,Upper middle income
-23.3,-51.1,REGIONAL,254,BR,Brazil,Upper middle income
-21.2,-47.8,INTERNAL,254,BR,Brazil,Upper middle income
-8.7,-35.1,INTERNAL,254,BR,Brazil,Upper middle income
-23.9,-47.0,INTERNAL,253,BR,Brazil,Upper middle income
-9.9,-63.0,REGIONAL,253,BR,Brazil,Upper middle income
-10.8,-52.9,REGIONAL,253,BR,Brazil,Upper middle income
-16.3,-56.6,REGIONAL,253,BR,Brazil,Upper middle income
-12.0,-38.0,EXTERNAL,252,BR,Brazil,Upper middle income
-10.0,-63.0,REGIONAL,252,BR,Brazil,Upper middle income
-22.6,-43.7,REGIONAL,251,BR,Brazil,Upper middle income
-11.1,-37.3,REGIONAL,250,BR,Brazil,Upper middle income
-19.1,-40.0,REGIONAL,250,BR,Brazil,Upper middle income
-25.1,-47.9,REGIONAL,248,BR,Brazil,Upper middle income
-21.6,-47.7,REGIONAL,248,BR,Brazil,Upper middle income
-22.5,-44.1,REGIONAL,247,BR,Brazil,Upper middle income
-21.0,-47.8,REGIONAL,247,BR,Brazil,Upper middle income
-6.0,-35.1,INTERNAL,246,BR,Brazil,Upper middle income
-16.4,-39.1,REGIONAL,246,BR,Brazil,Upper middle income
-27.6,-48.7,REGIONAL,245,BR,Brazil,Upper middle income
-19.1,-39.9,REGIONAL,245,BR,Brazil,Upper middle income
-1.4,-48.5,REGIONAL,245,BR,Brazil,Upper middle income
-23.8,-47.3,INTERNAL,245,BR,Brazil,Upper middle income
4.7,-50.3,EXTERNAL,245,XX,Unknown,Not classified
-10.5,-37.4,REGIONAL,244,BR,Brazil,Upper middle income
-3.2,-47.8,INTERNAL,244,BR,Brazil,Upper middle income
-16.0,-48.1,REGIONAL,244,BR,Brazil,Upper middle income
-22.4,-42.6,REGIONAL,243,BR,Brazil,Upper middle income
-20.5,-55.3,EXTERNAL,243,BR,Brazil,Upper middle income
-21.3,-48.5,REGIONAL,243,BR,Brazil,Upper middle income
-21.0,-40.8,INTERNAL,243,BR,Brazil,Upper middle income
-23.6,-47.2,REGIONAL,242,BR,Brazil,Upper middle income
-23.4,-51.9,EXTERNAL,241,BR,Brazil,Upper middle income
-7.4,-35.1,REGIONAL,241,BR,Brazil,Upper middle income
-22.6,-43.2,EXTERNAL,241,BR,Brazil,Upper middle income
-25.5,-49.6,REGIONAL,240,BR,Brazil,Upper middle income
-21.8,-41.6,REGIONAL,240,BR,Brazil,Upper middle income
-23.3,-45.1,REGIONAL,240,BR,Brazil,Upper middle income
-3.0,-60.0,REGIONAL,239,BR,Brazil,Upper middle income
-22.8,-44.9,REGIONAL,239,BR,Brazil,Upper middle income
-20.1,-44.0,REGIONAL,239,BR,Brazil,Upper middle income
-3.0,-60.1,REGIONAL,239,BR,Brazil,Upper middle income
-20.0,-42.0,EXTERNAL,239,BR,Brazil,Upper middle income
-20.3,-56.3,EXTERNAL,239,BR,Brazil,Upper middle income
-12.3,-45.0,EXTERNAL,239,BR,Brazil,Upper middle income
-23.0,-43.7,REGIONAL,238,BR,Brazil,Upper middle income
-20.0,-40.5,REGIONAL,238,BR,Brazil,Upper middle income
-25.5,-49.5,REGIONAL,238,BR,Brazil,Upper middle income
-17.7,-57.4,REGIONAL,238,BR,Brazil,Upper middle income
-12.7,-38.1,REGIONAL,238,XX,Unknown,Not classified
-3.9,-33.2,EXTERNAL,238,XX,Unknown,Not classified
-28.7,-49.4,REGIONAL,237,BR,Brazil,Upper middle income
-21.9,-43.6,INTERNAL,237,BR,Brazil,Upper middle income
-23.1,-44.2,INTERNAL,237,BR,Brazil,Upper middle income
-26.1,-48.6,INTERNAL,237,BR,Brazil,Upper middle income
-20.5,-43.7,REGIONAL,237,BR,Brazil,Upper middle income
-22.1,-48.1,INTERNAL,237,BR,Brazil,Upper middle income
-20.1,-44.2,REGIONAL,236,BR,Brazil,Upper middle income
-13.5,-56.6,REGIONAL,236,BR,Brazil,Upper middle income
-1.6,-56.3,EXTERNAL,236,BR,Brazil,Upper middle income
-20.2,-47.4,INTERNAL,236,BR,Brazil,Upper middle income
-22.9,-43.3,EXTERNAL,236,BR,Brazil,Upper middle income
-15.6,-47.8,REGIONAL,236,BR,Brazil,Upper middle income
-22.7,-47.6,EXTERNAL,235,BR,Brazil,Upper middle income
-20.0,-40.1,REGIONAL,235,BR,Brazil,Upper middle income
-22.5,-43.0,EXTERNAL,235,BR,Brazil,Upper middle income
-20.2,-40.2,REGIONAL,235,XX,Unknown,Not classified
-7.2,-39.4,REGIONAL,234,BR,Brazil,Upper middle income
