original_key,resolved_name,resolved_country,type,__index_level_0__
MUNI-inv,Invertebrate collection,CZ,collection,31107
bb82b453-1a27-4640-8d10-ba7fd53c46a2,Vertebratological collection,CZ,collection,31108
MUNI-Vert,Vertebratological collection,CZ,collection,31109
6abfa283-0dd8-4aa9-a6e7-a547207be250,Zoological collection of Gorongosa National Park,MZ,collection,31110
ZGNP,Zoological collection of Gorongosa National Park,MZ,collection,31111
18dd2323-94b1-4d75-8239-66622f72e0ab,Natural History Museum,MZ,collection,31112
CPMM,Natural History Museum,MZ,collection,31113
c6c449b4-e087-4328-a993-55d51518b4bd,Arizona Department of Agriculture Entomology Collection,US,collection,31114
AZDA-ENT,Arizona Department of Agriculture Entomology Collection,US,collection,31115
4b4ee48c-bbdb-4274-902f-fa483e011e59,Southern Utah University Insect Collection,US,collection,31116
SUUIC,Southern Utah University Insect Collection,US,collection,31117
a9408c6e-c4a4-4032-a279-ee0c916e0eca,California State University East Bay Insect Collection,US,collection,31118
CSEB,California State University East Bay Insect Collection,US,collection,31119
13a6adf2-614d-47a9-96bf-62db66c9be2c,Northern Arizona University - Walnut Canyon National Monument Collection,US,collection,31120
WACA,Northern Arizona University - Walnut Canyon National Monument Collection,US,collection,31121
6c9279d0-e793-4c02-ac95-d809f8b00c40,Northern Arizona University - Agua Fria National Monument Collection,US,collection,31122
AGFR,Northern Arizona University - Agua Fria National Monument Collection,US,collection,31123
b1237563-43f2-42c8-b25d-3bc554e6dd27,Sangmi Lee Research Collection,US,collection,31124
SLRC,Sangmi Lee Research Collection,US,collection,31125
a5a1d2a6-ba74-48c2-8dd5-27a3cf70b22a,Samanta Orellana Research Collection,US,collection,31126
SOAC,Samanta Orellana Research Collection,US,collection,31127
70848af0-5ff8-4cd5-9b31-677d80421be9,Evan Waite Invertebrate Collection,US,collection,31128
EWIC,Evan Waite Invertebrate Collection,US,collection,31129
99347708-3429-4473-9d66-2bf304a1fdf2,Arizona State University Lois B. O'Brien Collection,US,collection,31130
ASULOB,Arizona State University Lois B. O'Brien Collection,US,collection,31131
401bba8b-ac19-46a8-b0d0-80c1ef2eeab3,Arizona State University Charles W. O'Brien Collection,US,collection,31132
ASUCOB,Arizona State University Charles W. O'Brien Collection,US,collection,31133
3e700b51-b1c0-423f-8e82-1c2841fd0f7b,Herbarium - Universidade Federal do Sul e Sudeste do Pará,BR,collection,31134
SEPA,Herbarium - Universidade Federal do Sul e Sudeste do Pará,BR,collection,31135
a40da683-7b3b-42f6-b4ec-ee3cd0dfa693,Palaeobiology - Vertebrate Comparative Osteology Collection - Royal Ontario Museum,CA,collection,31136
ROMVP,Palaeobiology - Vertebrate Comparative Osteology Collection - Royal Ontario Museum,CA,collection,31137
45d830b8-3c63-4b0b-9d83-df034a582456,Palaeobiology - Vertebrate Fossils Collection - Mammalia - Royal Ontario Museum,CA,collection,31138
62a41c99-3fb0-4165-a884-e2f83fdb606e,Collezione ittiologica di Giovanni Antonio Celestino Balma e Giovanni Battista Delmastro,IT,collection,31140
CBD,Collezione ittiologica di Giovanni Antonio Celestino Balma e Giovanni Battista Delmastro,IT,collection,31141
3e8d36d0-d704-45fe-b5ec-a462485b7d71,Collezioni geo-paleontologiche del Museo francescano Padre Aurelio Menin di Chiampo,IT,collection,31142
MFC-GEO,Collezioni geo-paleontologiche del Museo francescano Padre Aurelio Menin di Chiampo,IT,collection,31143
c80662d3-5204-4ac8-973d-37d89e5e7211,Herbarium - University of Primorska,SI,collection,31144
KP,Herbarium - University of Primorska,SI,collection,31145
22a0eb38-1037-418c-88ec-dbe9ed728416,Herbarium - Fatima Mata National College,IN,collection,31146
FMNC,Herbarium - Fatima Mata National College,IN,collection,31147
0aa08c3e-c498-4942-94e2-4ca176e58eae,Herbarium - HAFB Natural Resources,US,collection,31148
HAFB,Herbarium - HAFB Natural Resources,US,collection,31149
c9211c62-10f8-40bd-9751-13b6062dc396,Paleontological collection of National Museum of Ethnography and Natural History of Moldova,MD,collection,31150
NMMP,Paleontological collection of National Museum of Ethnography and Natural History of Moldova,MD,collection,31151
03ef1140-4025-4b35-8918-76ce1b7a0439,Zoological collection of National Museum of Ethnography and Natural History of Moldova,MD,collection,31152
NMMZ,Zoological collection of National Museum of Ethnography and Natural History of Moldova,MD,collection,31153
2c0fafdd-8094-48e3-ad67-c6a19ab4d9f2,Herbarium of National Museum of Ethnography and Natural History of Moldova,MD,collection,31154
NMMH,Herbarium of National Museum of Ethnography and Natural History of Moldova,MD,collection,31155
4db2bb92-1cdc-45e8-bbc6-508f78499f39,Entomological collection of National Museum of Ethnography and Natural History of Moldova,MD,collection,31156
NMME,Entomological collection of National Museum of Ethnography and Natural History of Moldova,MD,collection,31157
1b6df201-a6b1-4e1a-8732-a1a51e398560,Harry Philip Brown Memorial Wood Collection,US,collection,31158
BWC,Harry Philip Brown Memorial Wood Collection,US,collection,31159
042a9d1e-b4f1-4efa-9c1e-608ebab29fc1,Entomological collection of Samarkand State University,UZ,collection,31160
ECSAMSU,Entomological collection of Samarkand State University,UZ,collection,31161
5e866604-77ea-4d22-ba90-941d9c8699ba,"Invertebrate Collection, Landesmuseum Kärnten",AT,collection,31162
LMKG-EV,"Invertebrate Collection, Landesmuseum Kärnten",AT,collection,31163
91213d7a-9bc4-40f8-bc83-61e8197aad04,Herbarium - Fungarium of Yangzhou University,CN,collection,31164
FYZU,Herbarium - Fungarium of Yangzhou University,CN,collection,31165
9b10dc37-cc2a-499a-82ca-46e1d30bc1ea,Herbarium - Rocky Mountain Research Station,US,collection,31166
FSABQ,Herbarium - Rocky Mountain Research Station,US,collection,31167
1556d39b-d110-4682-baa0-950fc3482a1f,Herbarium - Mardin Artuklu University,TR,collection,31168
MARIUM,Herbarium - Mardin Artuklu University,TR,collection,31169
4c898bd0-6bd0-4027-8f1b-5b4ae8924ddc,Collezioni botaniche del Museo naturalistico Dolomiti bellunesi,IT,collection,31170
BELL,Collezioni botaniche del Museo naturalistico Dolomiti bellunesi,IT,collection,31171
9d4d7ea5-7a88-4845-801b-0d6e931ac72e,Herbarium - Glasgow University (British),GB,collection,31172
GL,Herbarium - Glasgow University (British),GB,collection,31173
2ed10120-5dc0-42a9-aea0-4821955466d9,Herbarium - Annakkili Amma Research Institute AARI,IN,collection,31174
AARI,Herbarium - Annakkili Amma Research Institute AARI,IN,collection,31175
8228e918-4cc2-481c-9ccf-10a0001f38ec,Herbarium - Visayas State University,PH,collection,31176
VSUBGH,Herbarium - Visayas State University,PH,collection,31177
969c1087-3c26-4b15-ac47-c581b44f411e,Herbarium - Yukon University,CA,collection,31178
YUKONU,Herbarium - Yukon University,CA,collection,31179
6286105e-16b3-4071-a660-641c8ac75db3,Eswatini National Museum of Natural History,SZ,collection,31180
ENMNH,Eswatini National Museum of Natural History,SZ,collection,31181
ff036439-33d0-48dc-ad62-e24ee7ab010e,National Herbarium of Liberia,LR,collection,31182
NHL,National Herbarium of Liberia,LR,collection,31183
5d378a99-a6c8-4e8b-8e17-ddc1fd3daeba,Mollusks,CH,collection,31184
MHNN-MOLLUSCA,Mollusks,CH,collection,31185
fc77c2b6-3e06-4394-ab04-c864a72d1ed2,Entomology and other arthropods,CH,collection,31186
MHNN-ARTHRO,Entomology and other arthropods,CH,collection,31187
2baea6be-8a9f-46a8-b725-f712420ccd5f,Corals,CH,collection,31188
MHNN-CNIDARIA,Corals,CH,collection,31189
4e62ad56-1330-4782-863c-a1365af84af5,University of Minnesota Rhizobium Collection,,collection,31190
UMRC,University of Minnesota Rhizobium Collection,,collection,31191
0a8fed38-0a84-4c4b-a72f-13b9a941f9a4,Wood,BE,collection,31192
Xylarium,Wood,BE,collection,31193
f07e29a1-e9d8-4ea1-8597-02d9cb1a6d48,Ouellet-Robert Entomological Collection,CA,collection,31194
QMOR,Ouellet-Robert Entomological Collection,CA,collection,31195
8c16393b-bb04-4005-9249-2e714fd44cde,Herbarium - Amrit Campus,NP,collection,31196
ASCOL Herbarium,Herbarium - Amrit Campus,NP,collection,31197
50364161-466e-4b85-ba0d-0ef50c7f3d0a,New Brunswick Museum - Amphibians and Reptiles,CA,collection,31198
889cc597-d88a-4882-8b60-ec284f8c07a5,Northern Michigan University (NMU) Parasite specimens (Arctos),US,collection,31200
NMU:Para,Northern Michigan University (NMU) Parasite specimens (Arctos),US,collection,31201
d534b8a4-a9c9-4a7f-ab88-59c877c54264,The R.A. Mirzobakhodurov Zoological Museum of Khujand State University,TJ,collection,31202
KHSUZ,The R.A. Mirzobakhodurov Zoological Museum of Khujand State University,TJ,collection,31203
8dd9aa59-f835-4d33-af39-8b150c883361,The B.M. Komarov Herbarium of Khujand State University,TJ,collection,31204
KHSUH,The B.M. Komarov Herbarium of Khujand State University,TJ,collection,31205
6b79b7de-c55f-407c-941a-ea2613c07897,Zoological collection,RS,collection,31206
IZFB,Zoological collection,RS,collection,31207
24dbc27e-4884-4a1d-824c-1342614532ff,Herbarium - Orchid Research Centre Tipi,IN,collection,31208
95a8d382-daed-4f1a-a04e-e27a38acf866,Collezioni botaniche del Parco naturale regionale Monti Ausoni e Lago di Fondi,IT,collection,31210
AUSERB,Collezioni botaniche del Parco naturale regionale Monti Ausoni e Lago di Fondi,IT,collection,31211
dcb720ae-4e84-43e0-b9ce-abbd2333ef72,Mesozoic invertebrates collection,RS,collection,31212
NHM 600 BEO-551.76:592,Mesozoic invertebrates collection,RS,collection,31213
b0014b09-1537-4f64-9d55-3fc7f8c12467,Paleozoic invertebrates collection,RS,collection,31214
NHM 600 BEO-551.73:592,Paleozoic invertebrates collection,RS,collection,31215
3ac1d779-b6ec-4811-9516-24f5960b8dc6,Entomological collection,RS,collection,31216
NHMB,Entomological collection,RS,collection,31217
1cb1f04b-a615-4bfe-9089-de67e214c308,Tabanidae student collection at the Department of Entomology and Agricultural Zoology,RS,collection,31218
RS-BGAC-AGRIF-Tabanidae,Tabanidae student collection at the Department of Entomology and Agricultural Zoology,RS,collection,31219
7d768713-e078-4b2d-aece-91799e7d8690,Genofunds of Vitis varieties of Agricultural Faculty in Zemun,RS,collection,31220
RS-BGAC-AGR-Cult,Genofunds of Vitis varieties of Agricultural Faculty in Zemun,RS,collection,31221
4e9732b8-71d6-4b2d-a327-b75d62cc2b3a,The invertebrate collection of the Zoological Museum of Belarusian State University,BY,collection,31222
BSUMZI,The invertebrate collection of the Zoological Museum of Belarusian State University,BY,collection,31223
6f624d4d-aad0-4ae5-b5ab-de77740cf512,The vertebrate collection of the Zoological Museum of Belarusian State University,BY,collection,31224
BSUMZV,The vertebrate collection of the Zoological Museum of Belarusian State University,BY,collection,31225
a8c67cc7-78b8-4bf5-8e6a-0ed162d6a8c7,Herbarium of Vitebsk State University named after P. M. Masherov,BY,collection,31226
VSUH,Herbarium of Vitebsk State University named after P. M. Masherov,BY,collection,31227
1c0cf970-cc9d-4c3c-954b-0573ed33365d,Batrachological collection,RS,collection,31228
RS-IBISS-batr,Batrachological collection,RS,collection,31229
f6d0f676-cc5f-4b40-8dd4-d163befad7a8,Herpetological collection,RS,collection,31230
RS-IBISS-herp,Herpetological collection,RS,collection,31231
e6e91e8d-d474-450d-9ac5-7801c4919362,Teratology research collection | Department of Zoology,BG,collection,31232
FBUP-ter,Teratology research collection | Department of Zoology,BG,collection,31233
f6d1f54f-060c-45d9-9d8a-8d83fc8a36af,Herpetological Collection | Department of Ecology and Environmental Conservation,BG,collection,31234
FBUP-herp,Herpetological Collection | Department of Ecology and Environmental Conservation,BG,collection,31235
58fd2e81-0979-467c-a414-608df8bb7de3,Herbarium - Initiative des Champignons et des Plantes du Congo,CG,collection,31236
HICPC,Herbarium - Initiative des Champignons et des Plantes du Congo,CG,collection,31237
f2fd8484-f92d-4135-aee2-ff99250c448e,Colección del Phylum Mollusca,,collection,31238
UCCC_MZUC_MOL,Colección del Phylum Mollusca,,collection,31239
06d2b908-c6e9-48dd-aaa5-b894ffadf630,Colección del Phylum Echinodermata,,collection,31240
UCCC_MZUC_EQU,Colección del Phylum Echinodermata,,collection,31241
4f5a135c-ce74-41ca-b401-7470f3a2bb54,Colección de la Clase Insecta,,collection,31242
UCCC_MZUC_INS,Colección de la Clase Insecta,,collection,31243
8cbff280-bfea-47c1-a122-7e887184956a,Colección de Ectoparásitos,,collection,31244
UCCC_MZUC_ECT,Colección de Ectoparásitos,,collection,31245
ac38364a-96eb-40c4-b5c5-b5afefcb5e94,Herbarium,BG,collection,31246
RNHMP-bot,Herbarium,BG,collection,31247
70720ebf-0f34-4279-8f0b-70ce27b3368f,Colección de Fosiles,,collection,31248
UCCC_MZUC_FOS,Colección de Fosiles,,collection,31249
028be113-a469-4f0f-9653-06e09c09b9fb,Patrick L. Hudson Collection of Entomology,US,collection,31250
63431d49-854a-419c-9c55-f3ff371fa93a,Michael J. Bolton Collection of Entomology,US,collection,31252
MJB,Michael J. Bolton Collection of Entomology,US,collection,31253
3a227520-5080-463f-8e82-3ae943290dd8,J.H. Epler Collection of Entomology,US,collection,31254
JHE,J.H. Epler Collection of Entomology,US,collection,31255
bcad9ce8-9c17-4494-80d4-1a389a5c0412,FAMU Entomology Collection,US,collection,31256
FAMU,FAMU Entomology Collection,US,collection,31257
a8a347e9-f0b2-44b0-ad83-023ccb7c9a35,Collection of Broughton A. Caldwell,US,collection,31258
6f88fb8f-1b04-46ba-9aeb-f091969ff275,Joyce E. Longcore Chytrid Collection at the University of Maine,US,collection,31260
JEL,Joyce E. Longcore Chytrid Collection at the University of Maine,US,collection,31261
5e7152d6-f64a-47bc-a945-5305deed19ba,Herbarium - Botanica Royal Park of Palm Hills,EG,collection,31262
BRPP,Herbarium - Botanica Royal Park of Palm Hills,EG,collection,31263
61226554-f39b-4a8b-9816-e163050b6674,"Herbarium - Ahmadu Bello University, Zaria",NG,collection,31264
ABUH,"Herbarium - Ahmadu Bello University, Zaria",NG,collection,31265
2a6ca6aa-2511-40a6-8938-e89eee9bd6a2,"Herbarium - Faculty of Science, Kafr Elsheikh University",EG,collection,31266
KFSUH,"Herbarium - Faculty of Science, Kafr Elsheikh University",EG,collection,31267
18b04464-d0e8-4bdf-9249-7e579447b545,Herbarium - fuculty of science helwan university.,EG,collection,31268
HEU,Herbarium - fuculty of science helwan university.,EG,collection,31269
2ce7f296-6023-49e4-b492-eb8ddf1b7c56,Colección especímenes del herbario amazónico del Ecuador (ECUAMZ),EC,collection,31270
ECUAMZ:HERBARIO,Colección especímenes del herbario amazónico del Ecuador (ECUAMZ),EC,collection,31271
a098e6f5-c4f2-497e-b18c-a44232475709,Minerals,BA,collection,31272
BAZM-minerals,Minerals,BA,collection,31273
957632be-7687-4778-842c-2ce95e34b0f4,Pleistocene and Subfossil Vertebrates of Bosnia and Herzegovina,BA,collection,31274
BAZM-paleo-arvert,Pleistocene and Subfossil Vertebrates of Bosnia and Herzegovina,BA,collection,31275
e1ad59b8-f4fb-4df5-b4e3-02c434569609,Entomological scientific collection,BA,collection,31276
BAZM-entom,Entomological scientific collection,BA,collection,31277
b0b07065-805f-4399-b573-b78ced79c33a,Rocks and ore,BA,collection,31278
BAZM-rocks,Rocks and ore,BA,collection,31279
b1c0d041-9fed-4bc8-bad5-32e38ec4c174,Ornithological collection,BA,collection,31280
BAZM-Birds,Ornithological collection,BA,collection,31281
66e3a051-a0e1-4d4b-b97e-4dcf1f8aa7d1,"Botanical garden, living collections",BA,collection,31282
BAZM-Garden,"Botanical garden, living collections",BA,collection,31283
d5ac391a-206e-4a34-b517-6352b14af1b8,Arboretum in National Park Kozara,BA,collection,31284
UNIBL_IGR_Arboretum,Arboretum in National Park Kozara,BA,collection,31285
c5b43f7f-9def-4932-bc88-d83fe8f308c5,Orchard field collection of the Plant Gene Bank of the Republic of Srpska - Čajniče,BA,collection,31286
UNIBL_IGR_PlantGeneBank_Cajnice,Orchard field collection of the Plant Gene Bank of the Republic of Srpska - Čajniče,BA,collection,31287
281bfdec-9cab-40f0-90dd-614d9c650808,Orchard field collection of the Plant Gene Bank of the Republic of Srpska - Banja Luka,BA,collection,31288
UNIBL_IGR_PlantGeneBank_Garden,Orchard field collection of the Plant Gene Bank of the Republic of Srpska - Banja Luka,BA,collection,31289
e2efe3ee-dd7d-4690-ab22-90bdd7456772,Seed Gene Bank of the Republic of Srpska,BA,collection,31290
UNIBL_IGR_PlantGeneBank_Seed,Seed Gene Bank of the Republic of Srpska,BA,collection,31291
a7352908-e41d-4baa-a8b8-f7a9df2a3659,"Botanical garden, living collections",RS,collection,31292
UNIBL_IGR_Garden,"Botanical garden, living collections",RS,collection,31293
99815437-da59-402e-baea-436bf8884547,Colección de la Clase Reptilia,,collection,31294
UCCC_MZUC_REP,Colección de la Clase Reptilia,,collection,31295
8ba6a385-1885-4569-9e3e-3ca604dd3948,Malacological Collection,RS,collection,31296
DBE-UNS-Malacology,Malacological Collection,RS,collection,31297
ccccff8e-3834-4074-ac8c-a5f76dc5fb2f,Museo Entomológico Piedras Blancas,CO,collection,31298
MEPB,Museo Entomológico Piedras Blancas,CO,collection,31299
a6aeb440-557a-41b6-b13d-2708d18342b1,Colección de microorganismos de Fedecacao-Fondo Nacional del Cacao,CO,collection,31300
ColMicroFede-FNC,Colección de microorganismos de Fedecacao-Fondo Nacional del Cacao,CO,collection,31301
957fa373-21eb-452a-a846-200622bba497,Colección de Anfibios del Museo MZUTI,EC,collection,31302
MZUTI-Anfibios,Colección de Anfibios del Museo MZUTI,EC,collection,31303
c0843990-1d9e-47cc-8904-fc36db3f5a36,Colección del Phylum Foraminifera,,collection,31304
UCCC_MZUC_FOR,Colección del Phylum Foraminifera,,collection,31305
fbcd724e-9ea6-43fc-861e-bd0e2924f106,"Colección Micológica ""Dr. Teófilo Herrera Suárez""",MX,collection,31306
MUAA,"Colección Micológica ""Dr. Teófilo Herrera Suárez""",MX,collection,31307
2324f6b9-b05c-4d6d-acf7-af1f02af8fcf,Herbarium - Hon. Balasaheb Jadhav college Ale,IN,collection,31308
DGMBJH,Herbarium - Hon. Balasaheb Jadhav college Ale,IN,collection,31309
531a78ee-6f5a-4f38-a0cd-0b697972a553,Adam Haberski Research Collection,US,collection,31310
AHAB,Adam Haberski Research Collection,US,collection,31311
fd699988-ab5d-4737-9443-9085cea191d2,Ocean Benthic Fauna collection,RU,collection,31312
OBFc,Ocean Benthic Fauna collection,RU,collection,31313
42800873-cc86-465e-aacd-83106f4f0c6a,California Desert Studies Center Mammal Specimens (Arctos),US,collection,31314
CDSU:Mamm,California Desert Studies Center Mammal Specimens (Arctos),US,collection,31315
4a6bba36-a8b3-4e47-9266-babbf189590a,California Desert Studies Center Bird Specimens (Arctos),US,collection,31316
CDSC:Bird,California Desert Studies Center Bird Specimens (Arctos),US,collection,31317
7edcfe04-dc5b-446b-bde0-98bbafbb330e,Living tree collection at the Dendrarium at the Educational Forestry Station - Barzia,BG,collection,31318
FF-LTU-dendro-Barzia,Living tree collection at the Dendrarium at the Educational Forestry Station - Barzia,BG,collection,31319
2d0a093f-f4de-4287-a570-fc868a9d880b,Parasitological collection of Institute of Zoology AS Republic of Uzbekistan,UZ,collection,31320
TASZP,Parasitological collection of Institute of Zoology AS Republic of Uzbekistan,UZ,collection,31321
5701c343-89f2-4eb6-930a-c66bbd77bcd3,Mammal collection of Institute of Zoology AS Republic of Uzbekistan,UZ,collection,31322
TASZM,Mammal collection of Institute of Zoology AS Republic of Uzbekistan,UZ,collection,31323
9a5d3b8f-fea0-4063-826a-1f4cbf857fcb,Hydrobiological collection of Institute of Zoology AS Republic of Uzbekistan,UZ,collection,31324
TASZHB,Hydrobiological collection of Institute of Zoology AS Republic of Uzbekistan,UZ,collection,31325
4c525ee9-15b2-4be2-8e64-e2f453c0bc16,Ichthyological collection of Institute of Zoology AS Republic of Uzbekistan,UZ,collection,31326
TASZI,Ichthyological collection of Institute of Zoology AS Republic of Uzbekistan,UZ,collection,31327
95c6b039-5d08-4e2d-9dd4-b9dc74820c63,Herpetological collection of Institute of Zoology AS Republic of Uzbekistan,UZ,collection,31328
TASZH,Herpetological collection of Institute of Zoology AS Republic of Uzbekistan,UZ,collection,31329
65ae3264-135e-4d47-b27e-6aa43dd3d5bb,Ornithological collection of Institute of Zoology AS Republic of Uzbekistan,UZ,collection,31330
TASZO,Ornithological collection of Institute of Zoology AS Republic of Uzbekistan,UZ,collection,31331
0958b543-00cd-4423-8641-11c12a77405f,Entomological collection of Institute of Zoology AS Republic of Uzbekistan,UZ,collection,31332
